Image,Prediction_for_spring,Prediction_for_summer,Prediction_for_autumn,Prediction_for_winter
/mnt/lake/VBags/140117/frame0061.jpg,0.3115,0.0674,0.01083,0.6104
/mnt/lake/VBags/140117/frame0035.jpg,0.3625,0.1214,0.005013,0.511
/mnt/lake/VBags/140117/frame0000.jpg,0.383,0.1622,0.013954,0.441
/mnt/lake/VBags/140117/frame0086.jpg,0.4854,0.04047,0.003763,0.4705
/mnt/lake/VBags/140117/frame0058.jpg,0.4363,0.125,0.00934,0.4294
/mnt/lake/VBags/140117/frame0243.jpg,0.4583,0.11053,0.00764,0.4236
/mnt/lake/VBags/140117/frame0183.jpg,0.4207,0.1648,0.006695,0.4077
/mnt/lake/VBags/140117/frame0073.jpg,0.522,0.05414,0.01758,0.4065
/mnt/lake/VBags/140117/frame0333.jpg,0.439,0.1339,0.00817,0.419
/mnt/lake/VBags/140117/frame0018.jpg,0.5415,0.1083,0.006207,0.3442
/mnt/lake/VBags/140117/frame0318.jpg,0.724,0.2208,0.002867,0.05243
/mnt/lake/VBags/140117/frame0369.jpg,0.7256,0.0675,0.00224,0.2047
/mnt/lake/VBags/140117/frame0360.jpg,0.7725,0.12225,0.00231,0.1029
/mnt/lake/VBags/140117/frame0266.jpg,0.508,0.1782,0.02031,0.2937
/mnt/lake/VBags/140117/frame0336.jpg,0.6025,0.1986,0.01231,0.1866
/mnt/lake/VBags/140117/frame0372.jpg,0.7524,0.1034,0.00726,0.137
/mnt/lake/VBags/140117/frame0316.jpg,0.6616,0.08026,0.007233,0.251
/mnt/lake/VBags/140117/frame0368.jpg,0.7065,0.10834,0.003708,0.1814
/mnt/lake/VBags/140117/frame0315.jpg,0.7417,0.07117,0.00811,0.179
/mnt/lake/VBags/140117/frame0334.jpg,0.6763,0.1311,0.00516,0.1877
/mnt/lake/VBags/140117/frame0364.jpg,0.622,0.2218,0.003698,0.1525
/mnt/lake/VBags/140117/frame0280.jpg,0.518,0.1997,0.00919,0.273
/mnt/lake/VBags/140117/frame0291.jpg,0.594,0.1959,0.0044,0.2053
/mnt/lake/VBags/140117/frame0215.jpg,0.6562,0.1442,0.01183,0.188
/mnt/lake/VBags/140117/frame0335.jpg,0.629,0.1128,0.00792,0.2502
/mnt/lake/VBags/140117/frame0226.jpg,0.4639,0.3967,0.010735,0.1288
/mnt/lake/VBags/140117/frame0343.jpg,0.6406,0.1301,0.01483,0.2146
/mnt/lake/VBags/140117/frame0277.jpg,0.576,0.2257,0.008095,0.1901
/mnt/lake/VBags/140117/frame0005.jpg,0.4094,0.2333,0.0231,0.3342
/mnt/lake/VBags/140117/frame0003.jpg,0.3586,0.189,0.01991,0.4326
/mnt/lake/VBags/140117/frame0087.jpg,0.8325,0.03714,0.002909,0.1277
/mnt/lake/VBags/140117/frame0059.jpg,0.4324,0.1043,0.02438,0.439
/mnt/lake/VBags/140117/frame0012.jpg,0.4626,0.199,0.004906,0.3333
/mnt/lake/VBags/140117/frame0020.jpg,0.6396,0.09216,0.005367,0.2627
/mnt/lake/VBags/140117/frame0275.jpg,0.604,0.0598,0.01273,0.3232
/mnt/lake/VBags/140117/frame0116.jpg,0.7446,0.161,0.004223,0.09033
/mnt/lake/VBags/140117/frame0050.jpg,0.504,0.1444,0.02113,0.3306
/mnt/lake/VBags/140117/frame0131.jpg,0.694,0.1081,0.00808,0.1897
/mnt/lake/VBags/140117/frame0251.jpg,0.3147,0.5186,0.0134,0.1533
/mnt/lake/VBags/140122/frame0300.jpg,0.05133,0.05054,0.002256,0.896
/mnt/lake/VBags/140122/frame0220.jpg,0.1962,0.0956,0.002014,0.706
/mnt/lake/VBags/140122/frame0279.jpg,0.2439,0.02452,0.003479,0.728
/mnt/lake/VBags/140122/frame0281.jpg,0.2421,0.04205,0.0045,0.7114
/mnt/lake/VBags/140122/frame0297.jpg,0.1348,0.1246,0.01234,0.7285
/mnt/lake/VBags/140122/frame0303.jpg,0.1342,0.0937,0.01209,0.7603
/mnt/lake/VBags/140122/frame0312.jpg,0.2805,0.02267,0.002352,0.6943
/mnt/lake/VBags/140122/frame0298.jpg,0.0983,0.1925,0.004745,0.7046
/mnt/lake/VBags/140122/frame0204.jpg,0.271,0.07764,0.01136,0.64
/mnt/lake/VBags/140122/frame0307.jpg,0.1533,0.037,0.006733,0.803
/mnt/lake/VBags/140122/frame0282.jpg,0.5273,0.03069,0.00509,0.437
/mnt/lake/VBags/140122/frame0285.jpg,0.4375,0.0822,0.00741,0.473
/mnt/lake/VBags/140122/frame0306.jpg,0.132,0.09955,0.00941,0.7593
/mnt/lake/VBags/140122/frame0290.jpg,0.5293,0.05847,0.00646,0.4058
/mnt/lake/VBags/140122/frame0305.jpg,0.145,0.0966,0.0219,0.7363
/mnt/lake/VBags/140122/frame0258.jpg,0.438,0.1008,0.00952,0.452
/mnt/lake/VBags/140122/frame0091.jpg,0.6157,0.04324,0.01128,0.3296
/mnt/lake/VBags/140122/frame0294.jpg,0.57,0.086,0.004025,0.3403
/mnt/lake/VBags/140122/frame0264.jpg,0.6177,0.08624,0.00457,0.2917
/mnt/lake/VBags/140122/frame0141.jpg,0.5674,0.04514,0.00976,0.378
/mnt/lake/VBags/140122/frame0302.jpg,0.10175,0.105,0.005394,0.788
/mnt/lake/VBags/140122/frame0301.jpg,0.1417,0.2062,0.00684,0.645
/mnt/lake/VBags/140122/frame0299.jpg,0.08997,0.2603,0.005238,0.6445
/mnt/lake/VBags/140122/frame0259.jpg,0.635,0.1935,0.003716,0.1681
/mnt/lake/VBags/140122/frame0077.jpg,0.336,0.04993,0.00615,0.608
/mnt/lake/VBags/140122/frame0181.jpg,0.54,0.1753,0.0046,0.28
/mnt/lake/VBags/140122/frame0288.jpg,0.54,0.0828,0.006092,0.371
/mnt/lake/VBags/140122/frame0283.jpg,0.601,0.0801,0.006783,0.312
/mnt/lake/VBags/140122/frame0304.jpg,0.2369,0.07117,0.006313,0.6855
/mnt/lake/VBags/140122/frame0286.jpg,0.484,0.0754,0.007122,0.4336
/mnt/lake/VBags/140122/frame0051.jpg,0.2598,0.09265,0.004684,0.643
/mnt/lake/VBags/140122/frame0308.jpg,0.363,0.03888,0.00854,0.5894
/mnt/lake/VBags/140122/frame0296.jpg,0.3135,0.0668,0.005924,0.614
/mnt/lake/VBags/140122/frame0063.jpg,0.6553,0.05298,0.005325,0.2864
/mnt/lake/VBags/140122/frame0263.jpg,0.62,0.04285,0.005447,0.3318
/mnt/lake/VBags/140122/frame0315.jpg,0.4712,0.05206,0.0054,0.4712
/mnt/lake/VBags/140122/frame0061.jpg,0.6973,0.0712,0.00851,0.2229
/mnt/lake/VBags/140122/frame0260.jpg,0.563,0.0716,0.007545,0.358
/mnt/lake/VBags/140122/frame0273.jpg,0.4956,0.0692,0.004784,0.4304
/mnt/lake/VBags/140122/frame0180.jpg,0.7,0.0863,0.006252,0.207
/mnt/lake/VBags/140129/frame0077.jpg,0.11646,0.0729,0.002132,0.8086
/mnt/lake/VBags/140129/frame0365.jpg,0.1279,0.1061,0.00647,0.76
/mnt/lake/VBags/140129/frame0076.jpg,0.12335,0.0703,0.002026,0.804
/mnt/lake/VBags/140129/frame0016.jpg,0.1339,0.11816,0.001312,0.7466
/mnt/lake/VBags/140129/frame0356.jpg,0.1844,0.04736,0.003597,0.7646
/mnt/lake/VBags/140129/frame0078.jpg,0.1428,0.1184,0.001884,0.737
/mnt/lake/VBags/140129/frame0075.jpg,0.1537,0.09766,0.004093,0.7446
/mnt/lake/VBags/140129/frame0079.jpg,0.1362,0.124,0.00363,0.7363
/mnt/lake/VBags/140129/frame0399.jpg,0.23,0.03815,0.000897,0.731
/mnt/lake/VBags/140129/frame0364.jpg,0.1875,0.0914,0.013374,0.7075
/mnt/lake/VBags/140129/frame0204.jpg,0.594,0.04584,0.01055,0.3494
/mnt/lake/VBags/140129/frame0085.jpg,0.2076,0.302,0.00756,0.4827
/mnt/lake/VBags/140129/frame0362.jpg,0.5815,0.0812,0.01134,0.3262
/mnt/lake/VBags/140129/frame0387.jpg,0.5933,0.0535,0.00446,0.3489
/mnt/lake/VBags/140129/frame0402.jpg,0.5293,0.11816,0.00511,0.3472
/mnt/lake/VBags/140129/frame0354.jpg,0.2448,0.04254,0.004345,0.7085
/mnt/lake/VBags/140129/frame0412.jpg,0.5366,0.05234,0.005604,0.4053
/mnt/lake/VBags/140129/frame0392.jpg,0.557,0.11145,0.003754,0.3276
/mnt/lake/VBags/140129/frame0416.jpg,0.6377,0.0566,0.004364,0.3013
/mnt/lake/VBags/140129/frame0366.jpg,0.392,0.0725,0.007645,0.528
/mnt/lake/VBags/140129/frame0117.jpg,0.5244,0.08563,0.006012,0.3838
/mnt/lake/VBags/140129/frame0395.jpg,0.4106,0.07477,0.00378,0.5107
/mnt/lake/VBags/140129/frame0334.jpg,0.5,0.12256,0.01157,0.3657
/mnt/lake/VBags/140129/frame0372.jpg,0.505,0.1664,0.002954,0.326
/mnt/lake/VBags/140129/frame0370.jpg,0.35,0.0489,0.00557,0.5957
/mnt/lake/VBags/140129/frame0360.jpg,0.469,0.08673,0.00381,0.4404
/mnt/lake/VBags/140129/frame0405.jpg,0.534,0.0782,0.002892,0.3848
/mnt/lake/VBags/140129/frame0376.jpg,0.4631,0.0857,0.009315,0.442
/mnt/lake/VBags/140129/frame0394.jpg,0.6206,0.0777,0.003868,0.2979
/mnt/lake/VBags/140129/frame0339.jpg,0.3608,0.08307,0.005833,0.5503
/mnt/lake/VBags/140129/frame0121.jpg,0.5264,0.0959,0.01026,0.3674
/mnt/lake/VBags/140129/frame0193.jpg,0.4868,0.0735,0.00323,0.4365
/mnt/lake/VBags/140129/frame0012.jpg,0.4746,0.1381,0.00607,0.3813
/mnt/lake/VBags/140129/frame0223.jpg,0.6655,0.1532,0.00799,0.1736
/mnt/lake/VBags/140129/frame0009.jpg,0.4666,0.1091,0.006252,0.4182
/mnt/lake/VBags/140129/frame0119.jpg,0.568,0.0589,0.006927,0.3665
/mnt/lake/VBags/140129/frame0349.jpg,0.6987,0.05307,0.002726,0.2454
/mnt/lake/VBags/140129/frame0136.jpg,0.4763,0.06647,0.002922,0.4543
/mnt/lake/VBags/140129/frame0191.jpg,0.5435,0.05817,0.00695,0.3914
/mnt/lake/VBags/140129/frame0397.jpg,0.524,0.03098,0.004,0.4412
/mnt/lake/VBags/140205/frame0389.jpg,0.1804,0.0559,0.004047,0.76
/mnt/lake/VBags/140205/frame0385.jpg,0.1365,0.1204,0.00521,0.738
/mnt/lake/VBags/140205/frame0386.jpg,0.1154,0.1459,0.00904,0.7295
/mnt/lake/VBags/140205/frame0387.jpg,0.162,0.1185,0.004524,0.715
/mnt/lake/VBags/140205/frame0369.jpg,0.2146,0.10297,0.011024,0.6714
/mnt/lake/VBags/140205/frame0254.jpg,0.1935,0.127,0.01469,0.665
/mnt/lake/VBags/140205/frame0393.jpg,0.2439,0.07794,0.00468,0.6733
/mnt/lake/VBags/140205/frame0362.jpg,0.1912,0.1421,0.00967,0.657
/mnt/lake/VBags/140205/frame0365.jpg,0.1919,0.1519,0.0071,0.6494
/mnt/lake/VBags/140205/frame0388.jpg,0.255,0.0881,0.00638,0.651
/mnt/lake/VBags/140205/frame0007.jpg,0.2932,0.322,0.008446,0.3765
/mnt/lake/VBags/140205/frame0026.jpg,0.537,0.1337,0.003733,0.3257
/mnt/lake/VBags/140205/frame0006.jpg,0.31,0.2913,0.0126,0.386
/mnt/lake/VBags/140205/frame0027.jpg,0.8105,0.04944,0.011566,0.1283
/mnt/lake/VBags/140205/frame0289.jpg,0.4521,0.3467,0.00645,0.1945
/mnt/lake/VBags/140205/frame0017.jpg,0.646,0.0808,0.00409,0.2693
/mnt/lake/VBags/140205/frame0290.jpg,0.501,0.1101,0.004543,0.3843
/mnt/lake/VBags/140205/frame0128.jpg,0.852,0.03986,0.004986,0.10333
/mnt/lake/VBags/140205/frame0140.jpg,0.5303,0.0879,0.006077,0.376
/mnt/lake/VBags/140205/frame0039.jpg,0.684,0.11346,0.00312,0.1991
/mnt/lake/VBags/140205/frame0293.jpg,0.4292,0.11194,0.00205,0.4568
/mnt/lake/VBags/140205/frame0196.jpg,0.2522,0.1437,0.0089,0.595
/mnt/lake/VBags/140205/frame0206.jpg,0.4475,0.2433,0.01103,0.298
/mnt/lake/VBags/140205/frame0077.jpg,0.589,0.09174,0.004356,0.3152
/mnt/lake/VBags/140205/frame0245.jpg,0.283,0.4666,0.008286,0.2421
/mnt/lake/VBags/140205/frame0249.jpg,0.2004,0.1443,0.0084,0.647
/mnt/lake/VBags/140205/frame0204.jpg,0.5503,0.1787,0.0109,0.26
/mnt/lake/VBags/140205/frame0244.jpg,0.6963,0.153,0.01587,0.135
/mnt/lake/VBags/140205/frame0294.jpg,0.585,0.1841,0.005142,0.2256
/mnt/lake/VBags/140205/frame0100.jpg,0.576,0.3335,0.00447,0.08563
/mnt/lake/VBags/140205/frame0079.jpg,0.4185,0.0622,0.006454,0.5127
/mnt/lake/VBags/140205/frame0019.jpg,0.726,0.05957,0.00331,0.2112
/mnt/lake/VBags/140205/frame0093.jpg,0.5957,0.03806,0.01091,0.3555
/mnt/lake/VBags/140205/frame0002.jpg,0.3806,0.04547,0.0023,0.5713
/mnt/lake/VBags/140205/frame0137.jpg,0.669,0.06726,0.005787,0.2578
/mnt/lake/VBags/140205/frame0053.jpg,0.6753,0.0521,0.003832,0.2686
/mnt/lake/VBags/140205/frame0001.jpg,0.23,0.03638,0.002678,0.731
/mnt/lake/VBags/140205/frame0000.jpg,0.2285,0.0436,0.001916,0.726
/mnt/lake/VBags/140205/frame0020.jpg,0.9014,0.0344,0.002914,0.06134
/mnt/lake/VBags/140205/frame0058.jpg,0.5215,0.0643,0.00792,0.4062
/mnt/lake/VBags/140314/frame0750.jpg,0.979,0.01534,0.000907,0.004604
/mnt/lake/VBags/140314/frame0749.jpg,0.978,0.01683,0.000485,0.00446
/mnt/lake/VBags/140314/frame0597.jpg,0.976,0.01553,0.000823,0.007687
/mnt/lake/VBags/140314/frame0748.jpg,0.9746,0.02292,0.000992,0.001253
/mnt/lake/VBags/140314/frame0786.jpg,0.975,0.02188,0.000903,0.0021
/mnt/lake/VBags/140314/frame0747.jpg,0.9736,0.02086,0.0007024,0.004654
/mnt/lake/VBags/140314/frame0770.jpg,0.966,0.03105,0.001223,0.001807
/mnt/lake/VBags/140314/frame0783.jpg,0.9683,0.02791,0.001702,0.001899
/mnt/lake/VBags/140314/frame0775.jpg,0.9604,0.03287,0.000641,0.005802
/mnt/lake/VBags/140314/frame0797.jpg,0.9634,0.02301,0.001802,0.01176
/mnt/lake/VBags/140314/frame0819.jpg,0.649,0.1667,0.03232,0.1519
/mnt/lake/VBags/140314/frame0821.jpg,0.721,0.156,0.003237,0.11957
/mnt/lake/VBags/140314/frame0769.jpg,0.6323,0.3386,0.003645,0.0253
/mnt/lake/VBags/140314/frame0781.jpg,0.8877,0.1094,0.00166,0.00142
/mnt/lake/VBags/140314/frame0795.jpg,0.9536,0.0235,0.00155,0.0214
/mnt/lake/VBags/140314/frame0776.jpg,0.883,0.11224,0.001481,0.003443
/mnt/lake/VBags/140314/frame0757.jpg,0.8447,0.1423,0.003975,0.00882
/mnt/lake/VBags/140314/frame0768.jpg,0.8174,0.0703,0.00827,0.10394
/mnt/lake/VBags/140314/frame0782.jpg,0.956,0.04007,0.001707,0.002333
/mnt/lake/VBags/140314/frame0826.jpg,0.742,0.0872,0.002634,0.1682
/mnt/lake/VBags/140314/frame0798.jpg,0.7256,0.1301,0.01003,0.1343
/mnt/lake/VBags/140314/frame0794.jpg,0.9297,0.05084,0.001941,0.01756
/mnt/lake/VBags/140314/frame0800.jpg,0.5396,0.3948,0.003994,0.0615
/mnt/lake/VBags/140314/frame0755.jpg,0.936,0.0589,0.0008273,0.004402
/mnt/lake/VBags/140314/frame0756.jpg,0.887,0.1027,0.00315,0.00688
/mnt/lake/VBags/140314/frame0686.jpg,0.7393,0.0856,0.007477,0.1676
/mnt/lake/VBags/140314/frame0806.jpg,0.814,0.1578,0.000697,0.02742
/mnt/lake/VBags/140314/frame0754.jpg,0.7407,0.1873,0.004337,0.0678
/mnt/lake/VBags/140314/frame0759.jpg,0.6416,0.294,0.0171,0.0472
/mnt/lake/VBags/140314/frame0391.jpg,0.009254,0.9897,0.0003881,0.000714
/mnt/lake/VBags/140314/frame0630.jpg,0.876,0.0345,0.002876,0.08673
/mnt/lake/VBags/140314/frame0737.jpg,0.643,0.3284,0.001079,0.02739
/mnt/lake/VBags/140314/frame0743.jpg,0.7104,0.2698,0.0010195,0.01865
/mnt/lake/VBags/140314/frame0744.jpg,0.8604,0.11646,0.001796,0.02121
/mnt/lake/VBags/140314/frame0742.jpg,0.874,0.11285,0.001421,0.01171
/mnt/lake/VBags/140314/frame0780.jpg,0.9375,0.05045,0.004547,0.007736
/mnt/lake/VBags/140314/frame0728.jpg,0.6025,0.303,0.002106,0.0924
/mnt/lake/VBags/140314/frame0629.jpg,0.788,0.03745,0.006714,0.1678
/mnt/lake/VBags/140314/frame0690.jpg,0.907,0.0689,0.001698,0.02202
/mnt/lake/VBags/140314/frame0718.jpg,0.7124,0.258,0.002,0.02762
/mnt/lake/VBags/140409/frame0011.jpg,0.902,0.0776,0.002235,0.01814
/mnt/lake/VBags/140409/frame0115.jpg,0.878,0.11163,0.001592,0.00888
/mnt/lake/VBags/140409/frame0015.jpg,0.8677,0.0958,0.002289,0.03418
/mnt/lake/VBags/140409/frame0116.jpg,0.8564,0.1313,0.001414,0.01061
/mnt/lake/VBags/140409/frame0237.jpg,0.8677,0.09735,0.001549,0.03363
/mnt/lake/VBags/140409/frame0022.jpg,0.8486,0.1322,0.0027,0.0163
/mnt/lake/VBags/140409/frame0227.jpg,0.847,0.0801,0.004177,0.0685
/mnt/lake/VBags/140409/frame0240.jpg,0.8555,0.1292,0.001118,0.01427
/mnt/lake/VBags/140409/frame0024.jpg,0.8423,0.096,0.002518,0.05914
/mnt/lake/VBags/140409/frame0203.jpg,0.816,0.1737,0.002989,0.007282
/mnt/lake/VBags/140409/frame0128.jpg,0.3496,0.5586,0.022,0.0699
/mnt/lake/VBags/140409/frame0139.jpg,0.2057,0.764,0.005928,0.02419
/mnt/lake/VBags/140409/frame0126.jpg,0.3596,0.631,0.003416,0.00609
/mnt/lake/VBags/140409/frame0120.jpg,0.2532,0.7324,0.002947,0.0113
/mnt/lake/VBags/140409/frame0118.jpg,0.3088,0.654,0.00414,0.03308
/mnt/lake/VBags/140409/frame0101.jpg,0.6562,0.3352,0.001602,0.006744
/mnt/lake/VBags/140409/frame0175.jpg,0.748,0.2391,0.003805,0.00899
/mnt/lake/VBags/140409/frame0212.jpg,0.53,0.4192,0.02638,0.02478
/mnt/lake/VBags/140409/frame0244.jpg,0.4434,0.543,0.00285,0.01076
/mnt/lake/VBags/140409/frame0159.jpg,0.1992,0.7637,0.00903,0.02782
/mnt/lake/VBags/140409/frame0214.jpg,0.5703,0.3982,0.013,0.01862
/mnt/lake/VBags/140409/frame0211.jpg,0.704,0.236,0.03293,0.02689
/mnt/lake/VBags/140409/frame0111.jpg,0.7476,0.2427,0.00042,0.00926
/mnt/lake/VBags/140409/frame0131.jpg,0.04114,0.951,0.00414,0.003378
/mnt/lake/VBags/140409/frame0220.jpg,0.763,0.2023,0.00454,0.03006
/mnt/lake/VBags/140409/frame0113.jpg,0.781,0.2004,0.001761,0.01724
/mnt/lake/VBags/140409/frame0144.jpg,0.53,0.4673,0.0009165,0.002098
/mnt/lake/VBags/140409/frame0049.jpg,0.7637,0.233,0.00056,0.002548
/mnt/lake/VBags/140409/frame0216.jpg,0.499,0.3323,0.011734,0.157
/mnt/lake/VBags/140409/frame0207.jpg,0.2051,0.739,0.034,0.02231
/mnt/lake/VBags/140409/frame0102.jpg,0.671,0.3218,0.001742,0.005802
/mnt/lake/VBags/140409/frame0103.jpg,0.735,0.2578,0.001251,0.00616
/mnt/lake/VBags/140409/frame0074.jpg,0.5674,0.4282,0.001723,0.00271
/mnt/lake/VBags/140409/frame0070.jpg,0.502,0.4868,0.001959,0.00919
/mnt/lake/VBags/140409/frame0073.jpg,0.2983,0.6724,0.01631,0.01331
/mnt/lake/VBags/140409/frame0186.jpg,0.5977,0.257,0.04327,0.10223
/mnt/lake/VBags/140409/frame0034.jpg,0.4758,0.5225,0.0009184,0.000904
/mnt/lake/VBags/140409/frame0079.jpg,0.5825,0.413,0.001124,0.003517
/mnt/lake/VBags/140409/frame0136.jpg,0.544,0.451,0.000768,0.004154
/mnt/lake/VBags/140409/frame0016.jpg,0.7734,0.1809,0.00513,0.04037
/mnt/lake/VBags/140416/frame0093.jpg,0.9307,0.06744,0.000726,0.001057
/mnt/lake/VBags/140416/frame0155.jpg,0.921,0.07794,0.000586,0.0007887
/mnt/lake/VBags/140416/frame0282.jpg,0.829,0.1054,0.003551,0.06195
/mnt/lake/VBags/140416/frame0050.jpg,0.811,0.1754,0.001919,0.011566
/mnt/lake/VBags/140416/frame0054.jpg,0.805,0.1825,0.00286,0.00938
/mnt/lake/VBags/140416/frame0231.jpg,0.8076,0.1859,0.00296,0.00325
/mnt/lake/VBags/140416/frame0115.jpg,0.7983,0.1957,0.003529,0.002277
/mnt/lake/VBags/140416/frame0111.jpg,0.794,0.2008,0.001352,0.003914
/mnt/lake/VBags/140416/frame0277.jpg,0.795,0.1517,0.00656,0.047
/mnt/lake/VBags/140416/frame0094.jpg,0.7764,0.209,0.007492,0.007263
/mnt/lake/VBags/140416/frame0229.jpg,0.7617,0.2286,0.004673,0.00513
/mnt/lake/VBags/140416/frame0218.jpg,0.3545,0.549,0.03001,0.0666
/mnt/lake/VBags/140416/frame0215.jpg,0.738,0.2251,0.003994,0.03293
/mnt/lake/VBags/140416/frame0181.jpg,0.1364,0.862,0.0005155,0.001075
/mnt/lake/VBags/140416/frame0157.jpg,0.519,0.4727,0.004932,0.003185
/mnt/lake/VBags/140416/frame0244.jpg,0.4495,0.542,0.002632,0.005657
/mnt/lake/VBags/140416/frame0233.jpg,0.59,0.3467,0.002525,0.0612
/mnt/lake/VBags/140416/frame0223.jpg,0.4673,0.4976,0.00444,0.03082
/mnt/lake/VBags/140416/frame0112.jpg,0.2952,0.6865,0.00825,0.00995
/mnt/lake/VBags/140416/frame0117.jpg,0.4556,0.541,0.001146,0.002544
/mnt/lake/VBags/140416/frame0173.jpg,0.3438,0.6523,0.0003965,0.003216
/mnt/lake/VBags/140416/frame0163.jpg,0.2217,0.7734,0.001666,0.003017
/mnt/lake/VBags/140416/frame0067.jpg,0.4917,0.462,0.0241,0.0223
/mnt/lake/VBags/140416/frame0160.jpg,0.6284,0.3694,0.001213,0.0009155
/mnt/lake/VBags/140416/frame0172.jpg,0.3547,0.642,0.001044,0.002142
/mnt/lake/VBags/140416/frame0190.jpg,0.02754,0.9707,0.001155,0.0005803
/mnt/lake/VBags/140416/frame0276.jpg,0.5845,0.3127,0.03296,0.0698
/mnt/lake/VBags/140416/frame0186.jpg,0.03055,0.9653,0.00113,0.00317
/mnt/lake/VBags/140416/frame0189.jpg,0.1023,0.884,0.0126,0.001392
/mnt/lake/VBags/140416/frame0037.jpg,0.1338,0.77,0.00855,0.08777
/mnt/lake/VBags/140416/frame0118.jpg,0.4656,0.528,0.002642,0.004158
/mnt/lake/VBags/140416/frame0159.jpg,0.253,0.732,0.00907,0.006138
/mnt/lake/VBags/140416/frame0078.jpg,0.7026,0.293,0.0009623,0.003254
/mnt/lake/VBags/140416/frame0123.jpg,0.3381,0.6416,0.01311,0.00724
/mnt/lake/VBags/140416/frame0060.jpg,0.4465,0.547,0.001235,0.0052
/mnt/lake/VBags/140416/frame0147.jpg,0.562,0.431,0.002192,0.004864
/mnt/lake/VBags/140416/frame0146.jpg,0.4536,0.5386,0.003254,0.00459
/mnt/lake/VBags/140416/frame0075.jpg,0.7246,0.2625,0.001142,0.01208
/mnt/lake/VBags/140416/frame0048.jpg,0.71,0.2869,0.0008984,0.0026
/mnt/lake/VBags/140416/frame0059.jpg,0.691,0.2925,0.0031,0.01368
